name,specialty,city,comment,rating,Label,probability
دکتر زید زره ساز,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),مشهد,اولین بار بود پدر ومادرم را بردم دکتر خوش اخلاق و خوشرو بود,5,مثبت,96.0239
دکتر سید ماشاالله طباطبایی زاده,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),کاشان,خوب,1,مثبت,84.1696
دکتر مهدی ابراهیمی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,عالی,5,مثبت,96.7310
دکتر محمدرضا شفیع پور,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),رفسنجان,عالی,5,مثبت,96.7310
دکتر نوشین رستم پور,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),اصفهان,عالی,5,مثبت,96.7310
دکتر نوشین رستم پور,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),اصفهان,صبورانه بیمار رو معاینه میکنه وعالیه,5,مثبت,90.4291
دکتر فردوس زمان,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),اهواز,دکترحوبی هستن الاخلاق وبرخورد ایشون بسیاررازی بودم,4.6,مثبت,93.1346
دکتر نسرین منصورنیا,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,خوب بود,3,مثبت,76.9614
دکتر نسرین منصورنیا,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,عالی,5,مثبت,96.7310
دکتر مهشید قیدرلو,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,منشی اصلا در مقابل سوالات تلفنی پاسخگو نیست و در عین حال آنچه متوجه شدم اکثر پزشکان غدد برای رشد کودکان فقط تزریق آمپول هورمونی را جهت به تاخیر انداختن بلوغ تجویز میکنند. بنابراین خیلی فرق نمی کند نزد ایشون تجویز شوید با کلی معطلی و اخلاق ناپسند منشی خانم دکتر یا پزشک دیگری,1,منفی,76.1247
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,بسیاربسیاربا اخلاق و حوصله.فوق العاده تمیز .وتشخیص عالی .تجویز کمترین دارولا دوز های مناسب نه زیاد و تاثیر خوب,5,مثبت,96.9125
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,بسیار خوش برخورد و با علم روز هستند،در تشخیص و درمانشان بسیار عالی هستند،خدا بهشون قوت بده,4.8,مثبت,97.2947
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,بی نظیرومورداعتمادبیماروباعلم روزوبسیارمودب وباحوصله هرچه ازاین پزشک بگم کم گفتم خدابهش قوت ونیروی برتری عطاکنه که همیشه برای تمامی بیماران مفیدباشد.فرشیده فاتح,5,مثبت,98.1656
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,واقعا جای تشکر داره معمنونم کمتر از نیم ساعت وقت گرفتم سپاسگزارم,5,مثبت,88.4390
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,واقعا عالی و باحوصله هستن,5,مثبت,97.1803
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خیلی خوب است من آسم داشتم خیلی هم اسمم بد بود اما العان بهتر شدم,5,مثبت,94.8276
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب بود,4,مثبت,76.9614
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,5,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,5,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,5,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب,5,مثبت,84.1696
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب بود,3,مثبت,76.9614
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,5,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب,4,مثبت,84.1696
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب,5,مثبت,84.1696
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,3,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب,4,مثبت,84.1696
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,5,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,5,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,5,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب بود,3,مثبت,76.9614
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی بود,5,مثبت,93.2885
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,5,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,5,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب,5,مثبت,84.1696
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,5,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,1,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,5,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب,5,مثبت,84.1696
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,5,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,5,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب بود,4,مثبت,76.9614
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی بود,5,مثبت,93.2885
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,5,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,5,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب,5,مثبت,84.1696
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب بود,3,مثبت,76.9614
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب,5,مثبت,84.1696
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی بود,5,مثبت,93.2885
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی بود,5,مثبت,93.2885
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی بود,5,مثبت,93.2885
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب,5,مثبت,84.1696
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب,5,مثبت,84.1696
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب بود,5,مثبت,76.9614
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,عالی,5,مثبت,96.7310
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,خوب,5,مثبت,84.1696
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,برخورد عالی و صبرو حوصله برای شنیدن حرف های بیمار، و همچنین تشخیص خوب کلا همه چی بهترین بود,4.4,مثبت,98.2983
دکتر ابوالحسن حلوانی,فوق تخصص بیماری‌های ریه,یزد,دکتر بسیار عالی و حاذقی هستن، بیماری پدرم رو به خوبی تشخیص دادن.پشیمون که چرا زودتر پیش ایشون نرفتیم.,5,مثبت,97.4560
